ano;curso;Universidade;Estado;Posição;Pública ou Privada;Posição em avaliação do Mercado;Nota em avaliação do Mercado;Posição em qualidade de ensino;Nota em qualidade de ensino;Posição em Instrução dos Professores;Nota em Instrução dos Professores;Posição Nota dos concluintes;Nota dos concluintes;Posição Desistência;Nota Desistência;Posição em Tempo de Dedicação dos Professores;Nota em Tempo de Dedicação dos Professores;Posição no MEC;Nota no MEC;Posição em Professores com doutorado e mestrado;Nota em Professores com doutorado e mestrado;Posição em avaliação dos docentes;Nota em avaliação dos docentes;Posição PP;Posição em Permanência dos alunos;Nota em Permanência dos alunos
2023;medicina;Escola Superior de Ciências da Santa Casa de Misericórdia de Vitória;ES;95;Privada;17;32.59;201-250;8.33;192;3.01;201-250;1.86;;;174;3.46;;;;;;;;;
2023;medicina;Fundação Universidade Federal de Rondônia;RO;96;Federal;54;24.71;120;16.13;201-250;2.77;102;5.36;;;1;8;;;;;;;;;
2023;medicina;Universidade São Judas Tadeu;SP;97;Privada;54;24.71;122;16.02;12;7.71;251-300;0.31;;;1;8;;;;;;;;;
2023;medicina;Universidade Federal do Amazonas;AM;98;Federal;54;24.71;126;15.66;162;3.79;159;3.87;;;1;8;;;;;;;;;
2023;medicina;Centro Universitário de Volta Redonda;RJ;99;Privada;54;24.71;127;15.48;81;5.91;201-250;1.57;;;1;8;;;;;;;;;
2023;medicina;Universidade Estadual do Sudoeste da Bahia;BA;100;Estadual;54;24.71;129;15.42;201-250;1.88;95;5.54;;;1;8;;;;;;;;;
2023;medicina;Universidade Estadual do Maranhão;MA;101;Estadual;54;24.71;131;15.22;177;3.4;161;3.82;;;1;8;;;;;;;;;
2023;medicina;Centro Universitário Santa Maria;PB;102;Privada;54;24.71;137;14.9;201-250;1.75;110;5.15;;;1;8;;;;;;;;;
2023;medicina;Universidade Vila Velha;ES;103;Privada;54;24.71;138;14.84;159;3.87;57;6.54;;;137;4.43;;;;;;;;;
2023;medicina;Universidade Luterana do Brasil;RS;104;Privada;137;7.03;53;32.32;154;4;201-250;1.8;;;145;4.22;28;22.3;;;;;;;
2023;medicina;Universidade Federal do Acre;AC;105;Federal;54;24.71;140;14.57;88;5.73;251-300;0.84;;;1;8;;;;;;;;;
2023;medicina;Centro Universitário Atenas;MG;106;Privada;54;24.71;142;14.17;201-250;2.64;172;3.53;;;1;8;;;;;;;;;
2023;medicina;Universidade do Oeste Paulista;SP;107;Privada;54;24.71;149;13.9;62;6.41;147;4.18;;;180;3.31;;;;;;;;;
2023;medicina;Universidade de Franca;SP;108;Privada;54;24.71;151;13.86;117;4.97;17;7.58;;;251-300;1.31;;;;;;;;;
2023;medicina;Centro Universitário Aparício Carvalho;RO;109;Privada;54;24.71;152;13.83;164;3.74;201-250;2.09;;;1;8;;;;;;;;;
2023;medicina;Centro Universitário de Várzea Grande;MT;110;Privada;54;24.71;156;13.71;181;3.29;75;6.07;;;140;4.35;;;;;;;;;
2023;medicina;Universidade Federal do Sul da Bahia;BA;111;Federal;54;24.71;160;13.57;251-300;0.97;131;4.6;;;1;8;;;;;;;;;
2023;medicina;Centro Universitário Fmabc;SP;112;Privada;54;24.71;169;13.01;75;6.07;151;4.08;;;197;2.86;;;;;;;;;
2023;medicina;Universidade do Oeste de Santa Catarina;SC;113;Privada;54;24.71;176;12.57;201-250;2.25;78;5.99;;;141;4.33;;;;;;;;;
2023;medicina;Faculdade de Ciências Médicas da Paraíba;PB;114;Privada;137;7.03;60;29.98;201-250;1.65;201-250;2.75;;;181;3.28;28;22.3;;;;;;;
2023;medicina;Universidade Nilton Lins;AM;115;Privada;17;32.59;251-300;4.2;251-300;1.18;251-300;0.42;;;201-250;2.6;;;;;;;;;
2023;medicina;Centro Universitário São Camilo;SP;116;Privada;54;24.71;186;11.91;120;4.89;88;5.73;;;251-300;1.29;;;;;;;;;
2023;medicina;Universidade Metropolitana de Santos;SP;117;Privada;;;49;36.34;107;5.23;251-300;0.81;;;1;8;28;22.3;;;;;;;
2023;medicina;Universidade da Região de Joinville;SC;118;Privada;54;24.71;191;11.35;185;3.19;64;6.35;;;201-250;1.81;;;;;;;;;
2023;medicina;Universidade do Estado do Amazonas;AM;119;Estadual;54;24.71;194;11.16;201-250;2.72;251-300;0.44;;;1;8;;;;;;;;;
2023;medicina;Faculdade Pernambucana de Saúde;PE;120;Privada;54;24.71;196;10.99;251-300;1.28;92;5.62;;;150;4.09;;;;;;;;;
2023;medicina;Universidade de Santa Cruz do Sul;RS;121;Privada;54;24.71;199;10.75;147;4.18;93;5.6;;;251-300;0.97;;;;;;;;;
2023;medicina;Centro Universitário Alfredo Nasser;GO;122;Privada;54;24.71;201-250;10.19;251-300;0.65;114;5.05;;;135;4.49;;;;;;;;;
2023;medicina;Centro Universitário Tocantinense Presidente Antônio Carlos;TO;123;Privada;54;24.71;201-250;9.96;92;5.62;201-250;2.14;;;201-250;2.2;;;;;;;;;
2023;medicina;Universidade Católica de Pernambuco;PE;124;Privada;54;24.71;201-250;9.6;188;3.11;67;6.28;;;251-300;0.21;;;;;;;;;
2023;medicina;Universidade Anhembi Morumbi;SP;125;Privada;54;24.71;201-250;9.52;85;5.8;251-300;0.47;;;182;3.25;;;;;;;;;
2023;medicina;Universidade de Mogi das Cruzes;SP;126;Privada;54;24.71;201-250;9.45;194;2.95;150;4.11;;;201-250;2.39;;;;;;;;;
2023;medicina;Centro Universitário Cesmac;AL;127;Privada;54;24.71;201-250;9.45;251-300;0.92;63;6.38;;;201-250;2.15;;;;;;;;;
2023;medicina;Universidade Tiradentes;SE;128;Privada;54;24.71;201-250;9.01;251-300;1.2;119;4.92;;;196;2.89;;;;;;;;;
2023;medicina;Universidade de Caxias do Sul;RS;129;Privada;54;24.71;201-250;8.84;201-250;2.3;104;5.31;;;251-300;1.23;;;;;;;;;
2023;medicina;Universidade São Francisco;SP;130;Privada;54;24.71;201-250;8.64;201-250;2.61;197;2.88;;;186;3.15;;;;;;;;;
2023;medicina;Universidade do Vale do Itajaí;SC;131;Privada;54;24.71;201-250;8.29;251-300;1.07;134;4.52;;;201-250;2.7;;;;;;;;;
2023;medicina;Centro Universitário Faminas;MG;132;Privada;54;24.71;201-250;8.14;179;3.35;201-250;2.48;;;201-250;2.31;;;;;;;;;
2023;medicina;Universidade de Taubaté;SP;133;Municipal;54;24.71;201-250;7.82;180;3.32;201-250;2.43;;;201-250;2.07;;;;;;;;;
2023;medicina;Centro Universitário Lusíada;SP;134;Privada;;;54;32.09;146;4.21;163;3.77;;;201-250;1.81;28;22.3;;;;;;;
2023;medicina;Faculdade Israelita de Ciências da Saúde Albert Einstein;SP;135;Privada;;;55;32.05;9;7.79;251-300;0.31;;;201-250;1.65;28;22.3;;;;;;;
2023;medicina;Universidade Regional de Blumenau;SC;136;Municipal;54;24.71;201-250;7.25;201-250;2.2;127;4.71;;;251-300;0.34;;;;;;;;;
2023;medicina;Universidade Ceuma;MA;137;Privada;54;24.71;201-250;7.05;201-250;2.04;251-300;0.97;;;152;4.04;;;;;;;;;
2023;medicina;Centro Universitário Assis Gurgacz;PR;138;Privada;54;24.71;201-250;7.01;251-300;0.5;137;4.44;;;201-250;2.07;;;;;;;;;
2023;medicina;Universidade Franciscana;RS;139;Privada;54;24.71;251-300;6.93;186;3.16;201-250;1.8;;;201-250;1.97;;;;;;;;;
2023;medicina;Universidade de Passo Fundo;RS;140;Privada;54;24.71;251-300;6.88;251-300;0.84;99;5.44;;;251-300;0.6;;;;;;;;;
2023;medicina;Faculdade Santo Agostinho de Itabuna;BA;141;Privada;54;24.71;251-300;6.87;201-250;2.48;181;3.29;;;251-300;1.1;;;;;;;;;
2023;medicina;Centro Universitário de Votuporanga;SP;142;Privada;;;56;31.56;201-250;1.91;42;6.93;;;251-300;0.42;28;22.3;;;;;;;
2023;medicina;Faculdade Evangélica Mackenzie do Paraná;PR;143;Privada;54;24.71;251-300;6.64;201-250;2.59;167;3.66;;;251-300;0.39;;;;;;;;;
2023;medicina;Centro Universitário São Lucas;RO;144;Privada;54;24.71;251-300;5.13;251-300;0.18;201-250;1.62;;;179;3.33;;;;;;;;;
2023;medicina;Centro Universitário Presidente Antônio Carlos;MG;145;Privada;54;24.71;251-300;4.63;201-250;2.22;201-250;1.6;;;251-300;0.81;;;;;;;;;
2023;medicina;Faculdade de Medicina de Itajubá;MG;146;Privada;54;24.71;251-300;3.87;201-250;1.52;201-250;2.17;;;251-300;0.18;;;;;;;;;
2023;medicina;Universidade do Extremo Sul Catarinense;SC;147;Privada;54;24.71;251-300;3.7;251-300;0.55;201-250;2.07;;;251-300;1.08;;;;;;;;;
2023;medicina;Universidade Federal de Ouro Preto;MG;148;Federal;137;7.03;66;21.1;63;6.38;50;6.72;;;1;8;;;;;;;;;
2023;medicina;Centro Universitário das Faculdades Associadas de Ensino;SP;149;Municipal;54;24.71;251-300;3.37;251-300;0.78;201-250;2.43;;;251-300;0.16;;;;;;;;;
2023;medicina;Faculdade de Medicina Estácio de Juazeiro do Norte;CE;150;Privada;54;24.71;251-300;3.1;301-350;0.11;251-300;1.28;;;201-250;1.71;;;;;;;;;
2023;medicina;Universidade do Estado da Bahia;BA;151;Estadual;137;7.03;70;20.42;34;7.14;105;5.28;;;1;8;;;;;;;;;
2023;medicina;Universidade Federal do Cariri;CE;152;Federal;137;7.03;78;19.24;138;4.42;46;6.82;;;1;8;;;;;;;;;
2023;medicina;Centro Universitário para o Desenvolvimento do Alto Vale do Itajaí;SC;153;Privada;;;61;25.71;301-350;0.16;201-250;2.07;;;251-300;1.18;28;22.3;;;;;;;
2023;medicina;Faculdade de Medicina Estácio de Castanhal;PA;154;Privada;137;7.03;91;18.36;42;6.93;176;3.43;;;1;8;;;;;;;;;
2023;medicina;Universidade Cesumar;PR;155;Privada;137;7.03;92;18.34;25;7.37;48;6.77;;;146;4.2;;;;;;;;;
2023;medicina;Centro Universitário Padre Albino;SP;156;Privada;137;7.03;128;15.46;124;4.78;52;6.67;;;153;4.01;;;;;;;;;
2023;medicina;Centro Universitário Uninovafapi;PI;157;Privada;137;7.03;139;14.72;152;4.05;201-250;2.67;;;1;8;;;;;;;;;
2023;medicina;Universidade do Estado de Mato Grosso;MT;158;Estadual;137;7.03;141;14.46;106;5.26;251-300;1.2;;;1;8;;;;;;;;;
2023;medicina;Universidade Estadual de Ciências da Saúde de Alagoas;AL;159;Estadual;137;7.03;149;13.9;102;5.36;125;4.76;;;162;3.78;;;;;;;;;
2023;medicina;Universidade Federal do Recôncavo da Bahia;BA;160;Federal;137;7.03;162;13.31;251-300;0.71;131;4.6;;;1;8;;;;;;;;;
2023;medicina;Centro Universitário Fip-moc;MG;161;Privada;137;7.03;171;12.85;126;4.73;128;4.68;;;175;3.44;;;;;;;;;
2023;medicina;Faculdade da Saúde e Ecologia Humana;MG;162;Privada;137;7.03;174;12.77;91;5.65;130;4.63;;;201-250;2.49;;;;;;;;;
2023;medicina;Faculdade de Medicina de Jundiaí;SP;163;Municipal;;;76;19.29;56;6.56;126;4.73;;;1;8;;;;;;;;;
2023;medicina;Faculdade Ages de Medicina de Irecê;BA;163;Privada;;;76;19.29;1;8;181;3.29;;;1;8;;;;;;;;;
2023;medicina;Universidade Federal do Rio Grande;RS;165;Federal;;;79;19.12;44;6.88;145;4.24;;;1;8;;;;;;;;;
2023;medicina;Universidade Federal de Catalão;GO;166;Federal;;;80;19.08;105;5.28;85;5.8;;;1;8;;;;;;;;;
2023;medicina;Centro Universitário Estácio de Ribeirão Preto;SP;167;Privada;;;81;18.98;41;6.95;153;4.03;;;1;8;;;;;;;;;
2023;medicina;Universidade Federal da Integração Latino-americana;PR;168;Federal;;;83;18.95;111;5.12;84;5.83;;;1;8;;;;;;;;;
2023;medicina;Faculdades Integradas do Extremo Sul da Bahia;BA;169;Privada;;;85;18.79;20;7.5;181;3.29;;;1;8;;;;;;;;;
2023;medicina;Faculdade Ceres;SP;170;Privada;;;87;18.78;109;5.18;93;5.6;;;1;8;;;;;;;;;
2023;medicina;Centro Universitário de Valença;RJ;171;Privada;;;88;18.72;131;4.6;73;6.12;;;1;8;;;;;;;;;
2023;medicina;Universidade Federal do Delta do Parnaíba;PI;172;Federal;;;89;18.56;182;3.27;28;7.29;;;1;8;;;;;;;;;
2023;medicina;Universidade do Estado do Rio Grande do Norte;RN;173;Estadual;137;7.03;193;11.27;251-300;1.44;201-250;1.83;;;1;8;;;;;;;;;
2023;medicina;Centro Universitário Multivix Vitória;ES;174;Privada;137;7.03;200;10.74;201-250;1.73;97;5.49;;;172;3.52;;;;;;;;;
2023;medicina;Universidade Federal dos Vales do Jequitinhonha e Mucuri;MG;175;Federal;;;95;17.7;201-250;1.78;4;7.92;;;1;8;;;;;;;;;
2023;medicina;Universidade Federal de Alfenas;MG;175;Federal;;;95;17.7;201-250;2.17;19;7.53;;;1;8;;;;;;;;;
2023;medicina;Universidade do Estado de Minas Gerais;MG;177;Estadual;;;99;17.42;174;3.48;80;5.94;;;1;8;;;;;;;;;
2023;medicina;Universidade Federal da Fronteira Sul;SC;178;Federal;;;100;17.31;136;4.47;122;4.84;;;1;8;;;;;;;;;
2023;medicina;Faculdade Meridional;RS;179;Privada;;;101;17.15;26;7.35;201-250;1.8;;;1;8;;;;;;;;;
2023;medicina;Faculdade de Medicina de Olinda;PE;180;Privada;;;102;17.04;129;4.65;139;4.39;;;1;8;;;;;;;;;
