ano;curso;Universidade;Estado;Posição;Pública ou Privada;Posição em avaliação do Mercado;Nota em avaliação do Mercado;Posição em qualidade de ensino;Nota em qualidade de ensino;Posição em Instrução dos Professores;Nota em Instrução dos Professores;Posição Nota dos concluintes;Nota dos concluintes;Posição Desistência;Nota Desistência;Posição em Tempo de Dedicação dos Professores;Nota em Tempo de Dedicação dos Professores;Posição no MEC;Nota no MEC;Posição em Professores com doutorado e mestrado;Nota em Professores com doutorado e mestrado;Posição em avaliação dos docentes;Nota em avaliação dos docentes;Posição PP;Posição em Permanência dos alunos;Nota em Permanência dos alunos
2023;engenharia-civil;Universidade Federal do Acre;AC;131;Federal;119;19.54;109;20.37;301-350;5.14;82;7.23;;;1;8;;;;;;;;;
2023;engenharia-civil;Centro Universitário Facvest;SC;132;Privada;119;19.54;111;20.29;54;7.5;301-350;4.79;;;1;8;;;;;;;;;
2023;engenharia-civil;Universidade Cidade de São Paulo;SP;133;Privada;45;29.86;501-600;9.73;123;6.84;501-600;2.43;;;701-800;0.46;;;;;;;;;
2023;engenharia-civil;Instituto Federal de Educação, Ciência e Tecnologia de Goiás;GO;134;Federal;119;19.54;113;20.02;301-350;4.97;101;7.05;;;1;8;;;;;;;;;
2023;engenharia-civil;Universidade Federal de Mato Grosso do Sul;MS;135;Federal;119;19.54;114;19.93;68;7.36;41;7.62;;;301-350;4.95;;;;;;;;;
2023;engenharia-civil;Centro Universitário das Faculdades Metropolitanas Unidas;SP;136;Privada;45;29.86;501-600;9.59;351-400;4.44;351-400;4.58;;;701-800;0.57;;;;;;;;;
2023;engenharia-civil;Centro Universitário Multivix Vitória;ES;137;Privada;119;19.54;115;19.89;351-400;4.68;84;7.21;;;1;8;;;;;;;;;
2023;engenharia-civil;Centro Universitário Facisa;PB;138;Privada;119;19.54;116;19.79;301-350;4.96;125;6.83;;;1;8;;;;;;;;;
2023;engenharia-civil;Centro Universitário do Norte;AM;139;Privada;45;29.86;601-700;9.33;401-500;3.55;501-600;2.42;;;401-500;3.36;;;;;;;;;
2023;engenharia-civil;Centro Universitário Armando Alvares Penteado;SP;139;Privada;45;29.86;601-700;9.33;501-600;2.55;138;6.7;;;801-1000;0.08;;;;;;;;;
2023;engenharia-civil;Centro Universitário Nossa Senhora do Patrocínio;SP;141;Privada;45;29.86;601-700;9.28;501-600;2.65;251-300;5.24;;;601-700;1.39;;;;;;;;;
2023;engenharia-civil;Faculdade Anhanguera de Linhares;ES;142;Privada;119;19.54;117;19.54;54;7.5;401-500;4.04;;;1;8;;;;;;;;;
2023;engenharia-civil;Faculdade Anhanguera de Campinas;SP;143;Privada;;;43;38.78;160;6.49;501-600;2.34;;;601-700;2.12;15;27.83;;;;;;;
2023;engenharia-civil;Centro Universitário Cesmac;AL;144;Privada;45;29.86;601-700;8.72;501-600;2.43;251-300;5.61;;;701-800;0.68;;;;;;;;;
