ano,edicao,id_usnews,universidade,bloco,area,indicador,tipo,valor,observacao
2026,2026-2027,528977,Universidade Federal da Bahia,Indicador,Infectious Diseases,International collaboration,posicao,82.0,
2026,2026-2027,528977,Universidade Federal da Bahia,Indicador,Infectious Diseases,Number of highly cited papers that are among the top 1% most cited,posicao,245.0,
2026,2026-2027,528977,Universidade Federal da Bahia,Indicador,Infectious Diseases,Percentage of highly cited papers that are among the top 1% most cited,posicao,247.0,
2026,2026-2027,528977,Universidade Federal da Bahia,Indicador,Plant and Animal Science,Global research reputation,posicao,309.0,substituto
2026,2026-2027,528977,Universidade Federal da Bahia,Indicador,Plant and Animal Science,Regional research reputation,posicao,43.0,substituto
2026,2026-2027,528977,Universidade Federal da Bahia,Indicador,Plant and Animal Science,Publications,posicao,235.0,
2026,2026-2027,528977,Universidade Federal da Bahia,Indicador,Plant and Animal Science,Normalized citation impact,posicao,668.0,
2026,2026-2027,528977,Universidade Federal da Bahia,Indicador,Plant and Animal Science,Total citations,posicao,414.0,
2026,2026-2027,528977,Universidade Federal da Bahia,Indicador,Plant and Animal Science,Number of publications that are among the 10% most cited,posicao,609.0,
2026,2026-2027,528977,Universidade Federal da Bahia,Indicador,Plant and Animal Science,Percentage of total publications that are among the 10% most cited,posicao,718.0,
2026,2026-2027,528977,Universidade Federal da Bahia,Indicador,Plant and Animal Science,International collaboration - relative to country,posicao,456.0,
2026,2026-2027,528977,Universidade Federal da Bahia,Indicador,Plant and Animal Science,International collaboration,posicao,592.0,
2026,2026-2027,528977,Universidade Federal da Bahia,Indicador,Plant and Animal Science,Number of highly cited papers that are among the top 1% most cited,posicao,483.0,
2026,2026-2027,528977,Universidade Federal da Bahia,Indicador,Plant and Animal Science,Percentage of highly cited papers that are among the top 1% most cited,posicao,606.0,
2026,2026-2027,528977,Universidade Federal da Bahia,Indicador,"Public, Environmental and Occupational Health",Publications,posicao,205.0,
2026,2026-2027,528977,Universidade Federal da Bahia,Indicador,"Public, Environmental and Occupational Health",Conferences,posicao,186.0,
2026,2026-2027,528977,Universidade Federal da Bahia,Indicador,"Public, Environmental and Occupational Health",Normalized citation impact,posicao,219.0,
2026,2026-2027,528977,Universidade Federal da Bahia,Indicador,"Public, Environmental and Occupational Health",Total citations,posicao,224.0,
2026,2026-2027,528977,Universidade Federal da Bahia,Indicador,"Public, Environmental and Occupational Health",Number of publications that are among the 10% most cited,posicao,377.0,
2026,2026-2027,528977,Universidade Federal da Bahia,Indicador,"Public, Environmental and Occupational Health",Percentage of total publications that are among the 10% most cited,posicao,507.0,
2026,2026-2027,528977,Universidade Federal da Bahia,Indicador,"Public, Environmental and Occupational Health",International collaboration - relative to country,posicao,92.0,
2026,2026-2027,528977,Universidade Federal da Bahia,Indicador,"Public, Environmental and Occupational Health",International collaboration,posicao,311.0,
2026,2026-2027,528977,Universidade Federal da Bahia,Indicador,"Public, Environmental and Occupational Health",Number of highly cited papers that are among the top 1% most cited,posicao,189.0,
2026,2026-2027,528977,Universidade Federal da Bahia,Indicador,"Public, Environmental and Occupational Health",Percentage of highly cited papers that are among the top 1% most cited,posicao,191.0,
2026,2026-2027,528977,Universidade Federal da Bahia,Indicador,Social Sciences and Public Health,Global research reputation,posicao,575.0,
2026,2026-2027,528977,Universidade Federal da Bahia,Indicador,Social Sciences and Public Health,Regional research reputation,posicao,21.0,
2026,2026-2027,528977,Universidade Federal da Bahia,Indicador,Social Sciences and Public Health,Publications,posicao,478.0,
2026,2026-2027,528977,Universidade Federal da Bahia,Indicador,Social Sciences and Public Health,Normalized citation impact,posicao,910.0,
2026,2026-2027,528977,Universidade Federal da Bahia,Indicador,Social Sciences and Public Health,Total citations,posicao,704.0,
2026,2026-2027,528977,Universidade Federal da Bahia,Indicador,Social Sciences and Public Health,Number of publications that are among the 10% most cited,posicao,734.0,
2026,2026-2027,528977,Universidade Federal da Bahia,Indicador,Social Sciences and Public Health,Percentage of total publications that are among the 10% most cited,posicao,888.0,
2026,2026-2027,528977,Universidade Federal da Bahia,Indicador,Social Sciences and Public Health,International collaboration - relative to country,posicao,630.0,
2026,2026-2027,528977,Universidade Federal da Bahia,Indicador,Social Sciences and Public Health,International collaboration,posicao,628.0,
2026,2026-2027,528977,Universidade Federal da Bahia,Indicador,Social Sciences and Public Health,Number of highly cited papers that are among the top 1% most cited,posicao,577.0,
2026,2026-2027,528977,Universidade Federal da Bahia,Indicador,Social Sciences and Public Health,Percentage of highly cited papers that are among the top 1% most cited,posicao,600.0,
2026,2026-2027,529407,Universidade Federal do Rio Grande do Norte,Listagem,Geral,Best Universities in Brazil,posicao,13.0,empate
2026,2026-2027,529407,Universidade Federal do Rio Grande do Norte,Listagem,Geral,Best Global Universities,posicao,1112.0,empate
2026,2026-2027,529407,Universidade Federal do Rio Grande do Norte,Listagem,Geral,Global Score,score,35.8,
2026,2026-2027,529407,Universidade Federal do Rio Grande do Norte,Listagem,Geral,Enrollment,valor,,sem dado
2026,2026-2027,529407,Universidade Federal do Rio Grande do Norte,Perfil institucional,Geral,Total number of students,valor,,sem dado
2026,2026-2027,529407,Universidade Federal do Rio Grande do Norte,Perfil institucional,Geral,Number of international students,valor,,sem dado
2026,2026-2027,529407,Universidade Federal do Rio Grande do Norte,Perfil institucional,Geral,Total number of academic staff,valor,,sem dado
2026,2026-2027,529407,Universidade Federal do Rio Grande do Norte,Perfil institucional,Geral,Number of international staff,valor,,sem dado
2026,2026-2027,529407,Universidade Federal do Rio Grande do Norte,Perfil institucional,Geral,Number of undergraduate degrees awarded,valor,,sem dado
2026,2026-2027,529407,Universidade Federal do Rio Grande do Norte,Perfil institucional,Geral,Number of master's degrees awarded,valor,,sem dado
2026,2026-2027,529407,Universidade Federal do Rio Grande do Norte,Perfil institucional,Geral,Number of doctoral degrees awarded,valor,,sem dado
2026,2026-2027,529407,Universidade Federal do Rio Grande do Norte,Perfil institucional,Geral,Number of research only staff,valor,,sem dado
2026,2026-2027,529407,Universidade Federal do Rio Grande do Norte,Perfil institucional,Geral,Number of new undergraduate students,valor,,sem dado
2026,2026-2027,529407,Universidade Federal do Rio Grande do Norte,Perfil institucional,Geral,Number of new master's students,valor,,sem dado
2026,2026-2027,529407,Universidade Federal do Rio Grande do Norte,Perfil institucional,Geral,Number of new doctoral students,valor,,sem dado
2026,2026-2027,529407,Universidade Federal do Rio Grande do Norte,Ranking geral,Geral,Global score,score,35.8,
2026,2026-2027,529407,Universidade Federal do Rio Grande do Norte,Ranking geral,Geral,Best Global Universities,posicao,1112.0,empate
2026,2026-2027,529407,Universidade Federal do Rio Grande do Norte,Ranking geral,Geral,Best Global Universities in Latin America,posicao,31.0,empate
2026,2026-2027,529407,Universidade Federal do Rio Grande do Norte,Ranking geral,Geral,Best Global Universities in Brazil,posicao,13.0,empate
2026,2026-2027,529407,Universidade Federal do Rio Grande do Norte,Ranking por area,Chemistry,Posicao na area,posicao,1140.0,empate
2026,2026-2027,529407,Universidade Federal do Rio Grande do Norte,Ranking por area,Chemistry,Score na area,score,31.3,
2026,2026-2027,529407,Universidade Federal do Rio Grande do Norte,Ranking por area,Clinical Medicine,Posicao na area,posicao,1075.0,empate
2026,2026-2027,529407,Universidade Federal do Rio Grande do Norte,Ranking por area,Clinical Medicine,Score na area,score,25.5,
2026,2026-2027,529407,Universidade Federal do Rio Grande do Norte,Ranking por area,Computer Science,Posicao na area,posicao,948.0,empate
2026,2026-2027,529407,Universidade Federal do Rio Grande do Norte,Ranking por area,Computer Science,Score na area,score,16.1,
2026,2026-2027,529407,Universidade Federal do Rio Grande do Norte,Ranking por area,Engineering,Posicao na area,posicao,1495.0,empate
2026,2026-2027,529407,Universidade Federal do Rio Grande do Norte,Ranking por area,Engineering,Score na area,score,16.6,
2026,2026-2027,529407,Universidade Federal do Rio Grande do Norte,Ranking por area,Environment/Ecology,Posicao na area,posicao,679.0,empate
2026,2026-2027,529407,Universidade Federal do Rio Grande do Norte,Ranking por area,Environment/Ecology,Score na area,score,32.5,
2026,2026-2027,529407,Universidade Federal do Rio Grande do Norte,Ranking por area,Physics,Posicao na area,posicao,503.0,
2026,2026-2027,529407,Universidade Federal do Rio Grande do Norte,Ranking por area,Physics,Score na area,score,40.4,
2026,2026-2027,529407,Universidade Federal do Rio Grande do Norte,Ranking por area,Plant and Animal Science,Posicao na area,posicao,405.0,empate
2026,2026-2027,529407,Universidade Federal do Rio Grande do Norte,Ranking por area,Plant and Animal Science,Score na area,score,38.8,
2026,2026-2027,529407,Universidade Federal do Rio Grande do Norte,Indicador,Geral,Global research reputation,posicao,1204.0,
2026,2026-2027,529407,Universidade Federal do Rio Grande do Norte,Indicador,Geral,Regional research reputation,posicao,37.0,
2026,2026-2027,529407,Universidade Federal do Rio Grande do Norte,Indicador,Geral,Publications,posicao,794.0,
2026,2026-2027,529407,Universidade Federal do Rio Grande do Norte,Indicador,Geral,Books,posicao,1064.0,
2026,2026-2027,529407,Universidade Federal do Rio Grande do Norte,Indicador,Geral,Conferences,posicao,842.0,
2026,2026-2027,529407,Universidade Federal do Rio Grande do Norte,Indicador,Geral,Normalized citation impact,posicao,1888.0,
2026,2026-2027,529407,Universidade Federal do Rio Grande do Norte,Indicador,Geral,Total citations,posicao,962.0,
2026,2026-2027,529407,Universidade Federal do Rio Grande do Norte,Indicador,Geral,Number of publications that are among the 10% most cited,posicao,1175.0,
2026,2026-2027,529407,Universidade Federal do Rio Grande do Norte,Indicador,Geral,Percentage of total publications that are among the 10% most cited,posicao,2240.0,
2026,2026-2027,529407,Universidade Federal do Rio Grande do Norte,Indicador,Geral,International collaboration - relative to country,posicao,947.0,
2026,2026-2027,529407,Universidade Federal do Rio Grande do Norte,Indicador,Geral,International collaboration,posicao,1279.0,
2026,2026-2027,529407,Universidade Federal do Rio Grande do Norte,Indicador,Geral,Number of highly cited papers that are among the top 1% most cited,posicao,1048.0,
2026,2026-2027,529407,Universidade Federal do Rio Grande do Norte,Indicador,Geral,Percentage of highly cited papers that are among the top 1% most cited,posicao,1766.0,
2026,2026-2027,529407,Universidade Federal do Rio Grande do Norte,Indicador,Chemistry,Global research reputation,posicao,569.0,substituto
2026,2026-2027,529407,Universidade Federal do Rio Grande do Norte,Indicador,Chemistry,Regional research reputation,posicao,23.0,
2026,2026-2027,529407,Universidade Federal do Rio Grande do Norte,Indicador,Chemistry,Publications,posicao,906.0,
2026,2026-2027,529407,Universidade Federal do Rio Grande do Norte,Indicador,Chemistry,Normalized citation impact,posicao,1442.0,
2026,2026-2027,529407,Universidade Federal do Rio Grande do Norte,Indicador,Chemistry,Total citations,posicao,1153.0,
2026,2026-2027,529407,Universidade Federal do Rio Grande do Norte,Indicador,Chemistry,Number of publications that are among the 10% most cited,posicao,1273.0,
2026,2026-2027,529407,Universidade Federal do Rio Grande do Norte,Indicador,Chemistry,Percentage of total publications that are among the 10% most cited,posicao,1391.0,
2026,2026-2027,529407,Universidade Federal do Rio Grande do Norte,Indicador,Chemistry,International collaboration - relative to country,posicao,934.0,
2026,2026-2027,529407,Universidade Federal do Rio Grande do Norte,Indicador,Chemistry,International collaboration,posicao,932.0,
2026,2026-2027,529407,Universidade Federal do Rio Grande do Norte,Indicador,Chemistry,Number of highly cited papers that are among the top 1% most cited,posicao,1067.0,
2026,2026-2027,529407,Universidade Federal do Rio Grande do Norte,Indicador,Chemistry,Percentage of highly cited papers that are among the top 1% most cited,posicao,1160.0,
2026,2026-2027,529407,Universidade Federal do Rio Grande do Norte,Indicador,Clinical Medicine,Global research reputation,posicao,697.0,substituto
2026,2026-2027,529407,Universidade Federal do Rio Grande do Norte,Indicador,Clinical Medicine,Regional research reputation,posicao,35.0,
2026,2026-2027,529407,Universidade Federal do Rio Grande do Norte,Indicador,Clinical Medicine,Publications,posicao,680.0,
2026,2026-2027,529407,Universidade Federal do Rio Grande do Norte,Indicador,Clinical Medicine,Normalized citation impact,posicao,1082.0,
2026,2026-2027,529407,Universidade Federal do Rio Grande do Norte,Indicador,Clinical Medicine,Total citations,posicao,922.0,
2026,2026-2027,529407,Universidade Federal do Rio Grande do Norte,Indicador,Clinical Medicine,Number of publications that are among the 10% most cited,posicao,1110.0,
2026,2026-2027,529407,Universidade Federal do Rio Grande do Norte,Indicador,Clinical Medicine,Percentage of total publications that are among the 10% most cited,posicao,1396.0,
2026,2026-2027,529407,Universidade Federal do Rio Grande do Norte,Indicador,Clinical Medicine,International collaboration - relative to country,posicao,1137.0,
2026,2026-2027,529407,Universidade Federal do Rio Grande do Norte,Indicador,Clinical Medicine,International collaboration,posicao,891.0,
2026,2026-2027,529407,Universidade Federal do Rio Grande do Norte,Indicador,Clinical Medicine,Number of highly cited papers that are among the top 1% most cited,posicao,1143.0,
2026,2026-2027,529407,Universidade Federal do Rio Grande do Norte,Indicador,Clinical Medicine,Percentage of highly cited papers that are among the top 1% most cited,posicao,1297.0,
2026,2026-2027,529407,Universidade Federal do Rio Grande do Norte,Indicador,Computer Science,Global research reputation,posicao,496.0,substituto
2026,2026-2027,529407,Universidade Federal do Rio Grande do Norte,Indicador,Computer Science,Regional research reputation,posicao,18.0,
2026,2026-2027,529407,Universidade Federal do Rio Grande do Norte,Indicador,Computer Science,Publications,posicao,957.0,
2026,2026-2027,529407,Universidade Federal do Rio Grande do Norte,Indicador,Computer Science,Conferences,posicao,644.0,
2026,2026-2027,529407,Universidade Federal do Rio Grande do Norte,Indicador,Computer Science,Normalized citation impact,posicao,1038.0,
2026,2026-2027,529407,Universidade Federal do Rio Grande do Norte,Indicador,Computer Science,Total citations,posicao,1044.0,
2026,2026-2027,529407,Universidade Federal do Rio Grande do Norte,Indicador,Computer Science,Number of publications that are among the 10% most cited,posicao,1033.0,
2026,2026-2027,529407,Universidade Federal do Rio Grande do Norte,Indicador,Computer Science,Percentage of total publications that are among the 10% most cited,posicao,1043.0,
2026,2026-2027,529407,Universidade Federal do Rio Grande do Norte,Indicador,Computer Science,International collaboration - relative to country,posicao,164.0,
2026,2026-2027,529407,Universidade Federal do Rio Grande do Norte,Indicador,Computer Science,International collaboration,posicao,425.0,
2026,2026-2027,529407,Universidade Federal do Rio Grande do Norte,Indicador,Computer Science,Number of highly cited papers that are among the top 1% most cited,posicao,859.0,
2026,2026-2027,529407,Universidade Federal do Rio Grande do Norte,Indicador,Computer Science,Percentage of highly cited papers that are among the top 1% most cited,posicao,804.0,
2026,2026-2027,529407,Universidade Federal do Rio Grande do Norte,Indicador,Engineering,Global research reputation,posicao,585.0,
2026,2026-2027,529407,Universidade Federal do Rio Grande do Norte,Indicador,Engineering,Regional research reputation,posicao,38.0,
2026,2026-2027,529407,Universidade Federal do Rio Grande do Norte,Indicador,Engineering,Publications,posicao,1219.0,
2026,2026-2027,529407,Universidade Federal do Rio Grande do Norte,Indicador,Engineering,Conferences,posicao,769.0,
2026,2026-2027,529407,Universidade Federal do Rio Grande do Norte,Indicador,Engineering,Normalized citation impact,posicao,1512.0,
2026,2026-2027,529407,Universidade Federal do Rio Grande do Norte,Indicador,Engineering,Total citations,posicao,1481.0,
2026,2026-2027,529407,Universidade Federal do Rio Grande do Norte,Indicador,Engineering,Number of publications that are among the 10% most cited,posicao,1586.0,
2026,2026-2027,529407,Universidade Federal do Rio Grande do Norte,Indicador,Engineering,Percentage of total publications that are among the 10% most cited,posicao,1589.0,
2026,2026-2027,529407,Universidade Federal do Rio Grande do Norte,Indicador,Engineering,International collaboration - relative to country,posicao,904.0,
2026,2026-2027,529407,Universidade Federal do Rio Grande do Norte,Indicador,Engineering,International collaboration,posicao,987.0,
2026,2026-2027,529407,Universidade Federal do Rio Grande do Norte,Indicador,Engineering,Number of highly cited papers that are among the top 1% most cited,posicao,1438.0,substituto
2026,2026-2027,529407,Universidade Federal do Rio Grande do Norte,Indicador,Engineering,Percentage of highly cited papers that are among the top 1% most cited,posicao,1550.0,substituto
2026,2026-2027,529407,Universidade Federal do Rio Grande do Norte,Indicador,Environment/Ecology,Global research reputation,posicao,281.0,substituto
2026,2026-2027,529407,Universidade Federal do Rio Grande do Norte,Indicador,Environment/Ecology,Regional research reputation,posicao,25.0,
2026,2026-2027,529407,Universidade Federal do Rio Grande do Norte,Indicador,Environment/Ecology,Publications,posicao,505.0,
2026,2026-2027,529407,Universidade Federal do Rio Grande do Norte,Indicador,Environment/Ecology,Normalized citation impact,posicao,839.0,
2026,2026-2027,529407,Universidade Federal do Rio Grande do Norte,Indicador,Environment/Ecology,Total citations,posicao,620.0,
2026,2026-2027,529407,Universidade Federal do Rio Grande do Norte,Indicador,Environment/Ecology,Number of publications that are among the 10% most cited,posicao,671.0,
2026,2026-2027,529407,Universidade Federal do Rio Grande do Norte,Indicador,Environment/Ecology,Percentage of total publications that are among the 10% most cited,posicao,827.0,
2026,2026-2027,529407,Universidade Federal do Rio Grande do Norte,Indicador,Environment/Ecology,International collaboration - relative to country,posicao,215.0,
2026,2026-2027,529407,Universidade Federal do Rio Grande do Norte,Indicador,Environment/Ecology,International collaboration,posicao,641.0,
2026,2026-2027,529407,Universidade Federal do Rio Grande do Norte,Indicador,Environment/Ecology,Number of highly cited papers that are among the top 1% most cited,posicao,578.0,
2026,2026-2027,529407,Universidade Federal do Rio Grande do Norte,Indicador,Environment/Ecology,Percentage of highly cited papers that are among the top 1% most cited,posicao,677.0,
2026,2026-2027,529407,Universidade Federal do Rio Grande do Norte,Indicador,Physics,Global research reputation,posicao,380.0,substituto
2026,2026-2027,529407,Universidade Federal do Rio Grande do Norte,Indicador,Physics,Regional research reputation,posicao,13.0,
2026,2026-2027,529407,Universidade Federal do Rio Grande do Norte,Indicador,Physics,Publications,posicao,664.0,
2026,2026-2027,529407,Universidade Federal do Rio Grande do Norte,Indicador,Physics,Normalized citation impact,posicao,102.0,
2026,2026-2027,529407,Universidade Federal do Rio Grande do Norte,Indicador,Physics,Total citations,posicao,501.0,
2026,2026-2027,529407,Universidade Federal do Rio Grande do Norte,Indicador,Physics,Number of publications that are among the 10% most cited,posicao,765.0,
2026,2026-2027,529407,Universidade Federal do Rio Grande do Norte,Indicador,Physics,Percentage of total publications that are among the 10% most cited,posicao,728.0,
2026,2026-2027,529407,Universidade Federal do Rio Grande do Norte,Indicador,Physics,International collaboration - relative to country,posicao,491.0,
2026,2026-2027,529407,Universidade Federal do Rio Grande do Norte,Indicador,Physics,International collaboration,posicao,643.0,
2026,2026-2027,529407,Universidade Federal do Rio Grande do Norte,Indicador,Physics,Number of highly cited papers that are among the top 1% most cited,posicao,423.0,
2026,2026-2027,529407,Universidade Federal do Rio Grande do Norte,Indicador,Physics,Percentage of highly cited papers that are among the top 1% most cited,posicao,145.0,
2026,2026-2027,529407,Universidade Federal do Rio Grande do Norte,Indicador,Plant and Animal Science,Global research reputation,posicao,309.0,substituto
2026,2026-2027,529407,Universidade Federal do Rio Grande do Norte,Indicador,Plant and Animal Science,Regional research reputation,posicao,43.0,substituto
2026,2026-2027,529407,Universidade Federal do Rio Grande do Norte,Indicador,Plant and Animal Science,Publications,posicao,324.0,
2026,2026-2027,529407,Universidade Federal do Rio Grande do Norte,Indicador,Plant and Animal Science,Normalized citation impact,posicao,356.0,
2026,2026-2027,529407,Universidade Federal do Rio Grande do Norte,Indicador,Plant and Animal Science,Total citations,posicao,336.0,
2026,2026-2027,529407,Universidade Federal do Rio Grande do Norte,Indicador,Plant and Animal Science,Number of publications that are among the 10% most cited,posicao,484.0,
2026,2026-2027,529407,Universidade Federal do Rio Grande do Norte,Indicador,Plant and Animal Science,Percentage of total publications that are among the 10% most cited,posicao,579.0,
2026,2026-2027,529407,Universidade Federal do Rio Grande do Norte,Indicador,Plant and Animal Science,International collaboration - relative to country,posicao,171.0,
2026,2026-2027,529407,Universidade Federal do Rio Grande do Norte,Indicador,Plant and Animal Science,International collaboration,posicao,526.0,
2026,2026-2027,529407,Universidade Federal do Rio Grande do Norte,Indicador,Plant and Animal Science,Number of highly cited papers that are among the top 1% most cited,posicao,215.0,
2026,2026-2027,529407,Universidade Federal do Rio Grande do Norte,Indicador,Plant and Animal Science,Percentage of highly cited papers that are among the top 1% most cited,posicao,169.0,
2026,2026-2027,529583,Pontificia Universidade Catolica Do Rio Grande Do Sul,Listagem,Geral,Best Universities in Brazil,posicao,15.0,
2026,2026-2027,529583,Pontificia Universidade Catolica Do Rio Grande Do Sul,Listagem,Geral,Best Global Universities,posicao,1132.0,empate
2026,2026-2027,529583,Pontificia Universidade Catolica Do Rio Grande Do Sul,Listagem,Geral,Global Score,score,35.3,
2026,2026-2027,529583,Pontificia Universidade Catolica Do Rio Grande Do Sul,Listagem,Geral,Enrollment,valor,15175.0,
2026,2026-2027,529583,Pontificia Universidade Catolica Do Rio Grande Do Sul,Perfil institucional,Geral,Total number of students,valor,15175.0,
2026,2026-2027,529583,Pontificia Universidade Catolica Do Rio Grande Do Sul,Perfil institucional,Geral,Number of international students,valor,220.0,
2026,2026-2027,529583,Pontificia Universidade Catolica Do Rio Grande Do Sul,Perfil institucional,Geral,Total number of academic staff,valor,544.0,
2026,2026-2027,529583,Pontificia Universidade Catolica Do Rio Grande Do Sul,Perfil institucional,Geral,Number of international staff,valor,7.0,
2026,2026-2027,529583,Pontificia Universidade Catolica Do Rio Grande Do Sul,Perfil institucional,Geral,Number of undergraduate degrees awarded,valor,1821.0,
2026,2026-2027,529583,Pontificia Universidade Catolica Do Rio Grande Do Sul,Perfil institucional,Geral,Number of master's degrees awarded,valor,302.0,
2026,2026-2027,529583,Pontificia Universidade Catolica Do Rio Grande Do Sul,Perfil institucional,Geral,Number of doctoral degrees awarded,valor,196.0,
2026,2026-2027,529583,Pontificia Universidade Catolica Do Rio Grande Do Sul,Perfil institucional,Geral,Number of research only staff,valor,606.0,
2026,2026-2027,529583,Pontificia Universidade Catolica Do Rio Grande Do Sul,Perfil institucional,Geral,Number of new undergraduate students,valor,4426.0,
2026,2026-2027,529583,Pontificia Universidade Catolica Do Rio Grande Do Sul,Perfil institucional,Geral,Number of new master's students,valor,593.0,
2026,2026-2027,529583,Pontificia Universidade Catolica Do Rio Grande Do Sul,Perfil institucional,Geral,Number of new doctoral students,valor,274.0,
2026,2026-2027,529583,Pontificia Universidade Catolica Do Rio Grande Do Sul,Ranking geral,Geral,Global score,score,35.3,
2026,2026-2027,529583,Pontificia Universidade Catolica Do Rio Grande Do Sul,Ranking geral,Geral,Best Global Universities,posicao,1132.0,empate
2026,2026-2027,529583,Pontificia Universidade Catolica Do Rio Grande Do Sul,Ranking geral,Geral,Best Global Universities in Latin America,posicao,34.0,
2026,2026-2027,529583,Pontificia Universidade Catolica Do Rio Grande Do Sul,Ranking geral,Geral,Best Global Universities in Brazil,posicao,15.0,
2026,2026-2027,529583,Pontificia Universidade Catolica Do Rio Grande Do Sul,Ranking por area,Clinical Medicine,Posicao na area,posicao,707.0,empate
2026,2026-2027,529583,Pontificia Universidade Catolica Do Rio Grande Do Sul,Ranking por area,Clinical Medicine,Score na area,score,36.4,
2026,2026-2027,529583,Pontificia Universidade Catolica Do Rio Grande Do Sul,Indicador,Geral,Global research reputation,posicao,802.0,
2026,2026-2027,529583,Pontificia Universidade Catolica Do Rio Grande Do Sul,Indicador,Geral,Regional research reputation,posicao,34.0,
2026,2026-2027,529583,Pontificia Universidade Catolica Do Rio Grande Do Sul,Indicador,Geral,Publications,posicao,1712.0,
2026,2026-2027,529583,Pontificia Universidade Catolica Do Rio Grande Do Sul,Indicador,Geral,Books,posicao,992.0,
2026,2026-2027,529583,Pontificia Universidade Catolica Do Rio Grande Do Sul,Indicador,Geral,Conferences,posicao,993.0,
2026,2026-2027,529583,Pontificia Universidade Catolica Do Rio Grande Do Sul,Indicador,Geral,Normalized citation impact,posicao,1322.0,
2026,2026-2027,529583,Pontificia Universidade Catolica Do Rio Grande Do Sul,Indicador,Geral,Total citations,posicao,1694.0,
2026,2026-2027,529583,Pontificia Universidade Catolica Do Rio Grande Do Sul,Indicador,Geral,Number of publications that are among the 10% most cited,posicao,1898.0,
2026,2026-2027,529583,Pontificia Universidade Catolica Do Rio Grande Do Sul,Indicador,Geral,Percentage of total publications that are among the 10% most cited,posicao,1930.0,
2026,2026-2027,529583,Pontificia Universidade Catolica Do Rio Grande Do Sul,Indicador,Geral,International collaboration - relative to country,posicao,508.0,
2026,2026-2027,529583,Pontificia Universidade Catolica Do Rio Grande Do Sul,Indicador,Geral,International collaboration,posicao,1140.0,
2026,2026-2027,529583,Pontificia Universidade Catolica Do Rio Grande Do Sul,Indicador,Geral,Number of highly cited papers that are among the top 1% most cited,posicao,1337.0,
2026,2026-2027,529583,Pontificia Universidade Catolica Do Rio Grande Do Sul,Indicador,Geral,Percentage of highly cited papers that are among the top 1% most cited,posicao,638.0,
2026,2026-2027,529583,Pontificia Universidade Catolica Do Rio Grande Do Sul,Indicador,Clinical Medicine,Global research reputation,posicao,417.0,
2026,2026-2027,529583,Pontificia Universidade Catolica Do Rio Grande Do Sul,Indicador,Clinical Medicine,Regional research reputation,posicao,35.0,
2026,2026-2027,529583,Pontificia Universidade Catolica Do Rio Grande Do Sul,Indicador,Clinical Medicine,Publications,posicao,878.0,
2026,2026-2027,529583,Pontificia Universidade Catolica Do Rio Grande Do Sul,Indicador,Clinical Medicine,Normalized citation impact,posicao,582.0,
2026,2026-2027,529583,Pontificia Universidade Catolica Do Rio Grande Do Sul,Indicador,Clinical Medicine,Total citations,posicao,887.0,
2026,2026-2027,529583,Pontificia Universidade Catolica Do Rio Grande Do Sul,Indicador,Clinical Medicine,Number of publications that are among the 10% most cited,posicao,860.0,
2026,2026-2027,529583,Pontificia Universidade Catolica Do Rio Grande Do Sul,Indicador,Clinical Medicine,Percentage of total publications that are among the 10% most cited,posicao,794.0,
2026,2026-2027,529583,Pontificia Universidade Catolica Do Rio Grande Do Sul,Indicador,Clinical Medicine,International collaboration - relative to country,posicao,249.0,
2026,2026-2027,529583,Pontificia Universidade Catolica Do Rio Grande Do Sul,Indicador,Clinical Medicine,International collaboration,posicao,546.0,
2026,2026-2027,529583,Pontificia Universidade Catolica Do Rio Grande Do Sul,Indicador,Clinical Medicine,Number of highly cited papers that are among the top 1% most cited,posicao,574.0,
2026,2026-2027,529583,Pontificia Universidade Catolica Do Rio Grande Do Sul,Indicador,Clinical Medicine,Percentage of highly cited papers that are among the top 1% most cited,posicao,144.0,
2026,2026-2027,528920,Universidade Federal do ABC (UFABC),Listagem,Geral,Best Universities in Brazil,posicao,16.0,
2026,2026-2027,528920,Universidade Federal do ABC (UFABC),Listagem,Geral,Best Global Universities,posicao,1138.0,empate
2026,2026-2027,528920,Universidade Federal do ABC (UFABC),Listagem,Geral,Global Score,score,35.1,
2026,2026-2027,528920,Universidade Federal do ABC (UFABC),Listagem,Geral,Enrollment,valor,,sem dado
2026,2026-2027,528920,Universidade Federal do ABC (UFABC),Perfil institucional,Geral,Total number of students,valor,,sem dado
2026,2026-2027,528920,Universidade Federal do ABC (UFABC),Perfil institucional,Geral,Number of international students,valor,,sem dado
2026,2026-2027,528920,Universidade Federal do ABC (UFABC),Perfil institucional,Geral,Total number of academic staff,valor,,sem dado
2026,2026-2027,528920,Universidade Federal do ABC (UFABC),Perfil institucional,Geral,Number of international staff,valor,,sem dado
2026,2026-2027,528920,Universidade Federal do ABC (UFABC),Perfil institucional,Geral,Number of undergraduate degrees awarded,valor,,sem dado
2026,2026-2027,528920,Universidade Federal do ABC (UFABC),Perfil institucional,Geral,Number of master's degrees awarded,valor,,sem dado
2026,2026-2027,528920,Universidade Federal do ABC (UFABC),Perfil institucional,Geral,Number of doctoral degrees awarded,valor,,sem dado
2026,2026-2027,528920,Universidade Federal do ABC (UFABC),Perfil institucional,Geral,Number of research only staff,valor,,sem dado
2026,2026-2027,528920,Universidade Federal do ABC (UFABC),Perfil institucional,Geral,Number of new undergraduate students,valor,,sem dado
